601.08 -16.986 3.6223 2.2557 0.030629 -0.014716 2.7304 65.089 0.026767 -0.13701 -0
601.1 -16.975 3.5824 2.2585 0.033835 -0.010104 2.7322 65.089 0.06627 -0.20152 -0
601.12 -16.964 3.5428 2.2585 0.036954 -0.0057243 2.734 65.022 0.12953 -0.21959 -0
601.14 -16.953 3.5034 2.2574 0.03982 -0.0016995 2.7356 65.089 0.17294 -0.18476 -0
601.16 -16.91 3.4981 2.2548 0.042495 0.001973 2.7358 64.954 0.16301 -0.12781 -0
601.18 -16.898 3.4598 2.2524 0.044948 0.0049451 2.7359 64.815 0.12859 -0.070108 -0
601.2 -16.886 3.4217 2.2511 0.047144 0.0070849 2.7358 64.544 0.12796 -0.04237 -0
601.22 -16.873 3.3839 2.2499 0.049288 0.0082938 2.7356 64.135 0.19118 -0.056994 -0
601.24 -16.849 3.3599 2.249 0.0514 0.008971 2.7354 64 0.26952 -0.11904 -0
601.26 -16.836 3.3228 2.2482 0.053451 0.0092457 2.7351 63.793 0.30041 -0.21042 -0
601.28 -16.822 3.2859 2.2447 0.055413 0.0092019 2.7348 63.658 0.25045 -0.25781 -0
601.3 -16.809 3.2494 2.2399 0.057254 0.0090467 2.7344 63.59 0.1818 -0.22829 -0
601.32 -16.795 3.2133 2.2367 0.059257 0.0086476 2.7339 63.451 0.14108 -0.17973 -0
601.34 -16.78 3.1777 2.2334 0.061627 0.0078497 2.7335 63.451 0.1476 -0.16838 -0
601.36 -16.743 3.1738 2.2316 0.064163 0.0062943 2.7317 63.383 0.15681 -0.17602 -0
601.38 -16.728 3.1394 2.2298 0.066709 0.00398 2.7299 63.383 0.13183 -0.15782 -0
601.4 -16.713 3.1053 2.2287 0.06916 0.0012867 2.7281 63.383 0.074718 -0.11093 -0
601.42 -16.697 3.0715 2.2277 0.071525 -0.0017006 2.7263 63.383 0.01428 -0.053942 -0
601.44 -16.682 3.0381 2.2269 0.074004 -0.0049293 2.7246 63.114 -0.026554 -0.018815 -0
601.46 -16.665 3.0052 2.2262 0.07651 -0.0083021 2.7229 62.907 -0.045829 -0.0044494 -0
601.48 -16.649 2.9726 2.2229 0.078975 -0.011654 2.7213 62.704 -0.053288 -0.0001637 -0
601.5 -16.632 2.9405 2.2194 0.081322 -0.014873 2.7198 62.497 -0.098734 0.0020119 -0
601.52 -16.615 2.9087 2.2155 0.083421 -0.017802 2.7184 62.429 -0.22608 -0.022778 -0
601.54 -16.597 2.8774 2.2115 0.08506 -0.02033 2.717 62.362 -0.47182 -0.12606 -0
601.56 -16.567 2.8742 2.2129 0.08622 -0.022532 2.7154 62.227 -0.72693 -0.33356 -0
601.58 -16.549 2.8437 2.2146 0.087032 -0.024342 2.7139 62.02 -0.87998 -0.57541 -0
601.6 -16.53 2.8135 2.2065 0.087447 -0.025889 2.7124 62.02 -0.8751 -0.71244 -0
601.62 -16.511 2.7836 2.198 0.087069 -0.027267 2.7111 62.087 -0.72697 -0.63769 -0
601.64 -16.492 2.754 2.1905 0.085301 -0.028934 2.7097 62.294 -0.47438 -0.412 -0
601.66 -16.473 2.7247 2.1832 0.081806 -0.031587 2.7084 62.362 -0.23082 -0.18284 -0
601.68 -16.453 2.6957 2.1776 0.076414 -0.036002 2.707 62.429 -0.05602 -0.048808 -0
601.7 -16.432 2.6668 2.1717 0.069489 -0.042206 2.7056 62.429 0.054551 0.0091221 -0
601.72 -16.411 2.638 2.1668 0.061737 -0.049552 2.7042 62.429 0.10646 0.02282 -0
601.74 -16.374 2.6479 2.1617 0.054085 -0.056878 2.7038 62.497 0.13967 0.038241 -0
601.76 -16.352 2.6204 2.1591 0.046993 -0.063479 2.7057 62.839 0.18827 0.090988 -0
601.78 -16.329 2.5932 2.1566 0.040546 -0.069217 2.7078 63.451 0.2786 0.18471 -0
601.8 -16.306 2.5661 2.1503 0.034617 -0.074026 2.71 63.451 0.39888 0.21351 -0
601.82 -16.283 2.5393 2.1439 0.029278 -0.078159 2.7123 63.59 0.53412 0.12484 -0
601.84 -16.259 2.5126 2.1373 0.024683 -0.081498 2.7146 63.658 0.56839 0.013169 -0
601.86 -16.239 2.4941 2.1305 0.020866 -0.083817 2.717 63.861 0.4521 -0.0088569 -0
601.88 -16.215 2.4676 2.1274 0.018033 -0.085221 2.7194 64 0.27351 0.040793 -0
601.9 -16.189 2.4413 2.1244 0.016396 -0.085885 2.7218 64.338 0.17232 0.096491 -0
601.92 -16.164 2.4151 2.1165 0.016051 -0.086197 2.7241 64.747 0.15354 0.14806 -0
601.94 -16.113 2.4012 2.1085 0.016774 -0.08643 2.7261 64.815 0.1583 0.2098 -0
601.96 -16.087 2.3753 2.1017 0.018036 -0.086624 2.727 64.882 0.15391 0.31548 -0
601.98 -16.059 2.3494 2.0947 0.019573 -0.086682 2.7279 64.954 0.12614 0.38671 -0
602 -16.031 2.3235 2.0877 0.021364 -0.086437 2.7287 65.022 0.089411 0.37244 -0
602.02 -16.003 2.2977 2.0805 0.023344 -0.085698 2.7294 65.089 0.056385 0.30628 -0
602.04 -15.974 2.272 2.0779 0.025524 -0.084409 2.7301 65.224 0.051087 0.26287 -0
602.06 -15.945 2.2463 2.0772 0.027922 -0.082442 2.7308 65.291 0.06726 0.23101 -0
602.08 -15.915 2.2208 2.0812 0.030459 -0.079715 2.7316 65.431 0.093008 0.20571 -0
602.1 -15.885 2.1954 2.0855 0.032872 -0.076359 2.7323 65.566 0.12749 0.19695 -0
602.12 -15.855 2.1702 2.0836 0.035005 -0.072703 2.7329 65.701 0.14558 0.17611 -0
602.14 -15.824 2.145 2.0796 0.037083 -0.068906 2.7335 65.908 0.12678 0.12529 -0
602.16 -15.771 2.1686 2.0821 0.039443 -0.06469 2.7354 66.043 0.086567 0.062767 -0
602.18 -15.74 2.1526 2.085 0.041887 -0.060215 2.7373 66.25 0.054325 0.02337 -0
602.2 -15.707 2.1288 2.0848 0.044457 -0.055687 2.7392 66.317 0.03569 0.0044494 -0
602.22 -15.674 2.1051 2.0839 0.04701 -0.051173 2.741 66.178 0.028141 -0.0035753 -0
602.24 -15.641 2.0818 2.0833 0.049417 -0.046727 2.7428 66.178 0.03283 -0.01187 -0
602.26 -15.607 2.0586 2.0828 0.051568 -0.042601 2.7444 66.317 0.036811 -0.016753 -0
602.28 -15.573 2.0355 2.0799 0.053385 -0.03898 2.7459 66.588 0.031245 -0.0084584 -0
602.3 -15.539 2.0128 2.0772 0.05498 -0.035743 2.7473 66.655 0.015445 0.0093324 -0
602.32 -15.504 1.9902 2.0741 0.056462 -0.03291 2.7486 66.655 0.0026221 0.021202 -0
602.34 -15.468 1.9679 2.0711 0.058046 -0.030442 2.7499 66.655 -0.002913 0.030849 -0
602.36 -15.408 1.9581 2.0648 0.059446 -0.028222 2.7508 66.52 0.0071462 0.05203 -0
602.38 -15.372 1.9366 2.0583 0.060817 -0.026245 2.7515 66.178 0.034346 0.092803 -0
602.4 -15.336 1.9154 2.0543 0.062251 -0.024713 2.7522 66.178 0.06798 0.12376 -0
602.42 -15.299 1.8944 2.0505 0.063805 -0.023373 2.7528 66.25 0.086552 0.13995 -0
602.44 -15.262 1.8739 2.0476 0.065248 -0.021903 2.7532 66.385 0.081889 0.17213 -0
602.46 -15.224 1.8537 2.0449 0.066601 -0.020424 2.7535 66.52 0.047449 0.2102 -0
602.48 -15.188 1.8469 2.0419 0.06814 -0.018923 2.7538 66.655 4.6577e-05 0.21715 -0
602.5 -15.149 1.8272 2.039 0.069777 -0.017213 2.7541 66.655 -0.020827 0.19386 -0
602.52 -15.111 1.808 2.0433 0.071322 -0.015322 2.7542 66.655 0.0088779 0.19172 -0
602.54 -15.072 1.789 2.048 0.072848 -0.013388 2.7542 66.655 0.054367 0.22015 -0
602.56 -15.008 1.7927 2.0477 0.074437 -0.01126 2.7532 65.975 0.077622 0.263 -0
602.58 -14.968 1.7746 2.0474 0.075801 -0.0087936 2.7522 65.566 0.067953 0.26738 -0
602.6 -14.929 1.757 2.0436 0.077008 -0.0061379 2.751 65.224 0.045973 0.21297 -0
602.62 -14.889 1.7397 2.0399 0.078247 -0.0034261 2.7498 65.022 0.032003 0.12928 -0
602.64 -14.848 1.7228 2.0368 0.079667 -0.00048124 2.7487 65.022 0.023384 0.068069 -0
602.66 -14.808 1.7063 2.0338 0.081311 0.0027566 2.7475 65.022 -0.0053981 0.042824 -0
602.68 -14.767 1.6903 2.0319 0.083004 0.0060365 2.7463 65.022 -0.04318 0.031245 -0
602.7 -14.726 1.6746 2.03 0.084619 0.0092057 2.7451 65.089 -0.059796 0.017357 -0
602.72 -14.684 1.6594 2.0308 0.086017 0.012188 2.7439 65.089 -0.050877 0.006092 -0
602.74 -14.643 1.6446 2.0326 0.0872 0.014954 2.7428 65.022 -0.034789 0.0082631 -0
602.76 -14.586 1.6637 2.0342 0.088104 0.017608 2.7432 64.954 -0.024593 0.019986 -0
602.78 -14.544 1.6502 2.0358 0.088612 0.019889 2.7436 64.954 -0.022739 0.026454 -0
602.8 -14.503 1.6425 2.0324 0.088896 0.022015 2.744 64.954 -0.032798 0.029675 -0
602.82 -14.46 1.6298 2.0289 0.088879 0.023939 2.7443 65.022 -0.057133 0.035059 -0
602.84 -14.418 1.6174 2.0257 0.088716 0.025461 2.7446 65.224 -0.085417 0.036849 -0
602.86 -14.375 1.6055 2.0227 0.088474 0.026858 2.745 65.224 -0.095911 0.041676 -0
602.88 -14.332 1.5941 2.0215 0.088007 0.028143 2.7452 65.224 -0.076248 0.07831 -0
602.9 -14.289 1.5831 2.0202 0.087465 0.029197 2.7454 65.022 -0.042398 0.16414 -0
602.92 -14.246 1.5726 2.0211 0.086682 0.030247 2.7456 65.022 -0.017162 0.24647 -0
602.94 -14.203 1.5625 2.0229 0.085545 0.031157 2.7458 65.022 -0.012723 0.27143 -0
602.96 -14.146 1.5756 2.0198 0.084097 0.031871 2.7444 64.954 -0.018231 0.21257 -0
602.98 -14.103 1.5663 2.0165 0.082485 0.032729 2.7429 64.954 -0.029996 0.11719 -0
603 -14.06 1.5573 2.0198 0.080928 0.033794 2.7414 64.815 -0.047803 0.038593 -0
603.02 -14.016 1.5487 2.0233 0.079525 0.035161 2.7401 64.747 -0.059499 0.0079246 -0
603.04 -13.973 1.5406 2.0266 0.078281 0.036934 2.7388 64.27 -0.052212 0 -0
603.06 -13.929 1.533 2.0299 0.077058 0.038884 2.7376 64.203 -0.028032 0 -0
603.08 -13.886 1.5257 2.0299 0.075845 0.040596 2.7364 64.27 0.0018273 0 -0
603.1 -13.845 1.5275 2.0299 0.074731 0.042158 2.7353 64.405 0.030924 0 -0
603.12 -13.801 1.521 2.0342 0.073588 0.043525 2.7342 64.477 0.045908 0 -0
603.14 -13.757 1.515 2.0387 0.072521 0.044736 2.7332 64.338 0.043726 0 -0
603.16 -13.701 1.5367 2.0394 0.07175 0.045737 2.7334 64.27 0.029466 0 -0
603.18 -13.657 1.5318 2.0389 0.071206 0.046533 2.7336 64.544 0.015424 0 -0
603.2 -13.613 1.5273 2.0378 0.070802 0.047149 2.7338 64.679 0.0080247 0 -0
603.22 -13.568 1.5231 2.0365 0.070619 0.047528 2.7341 64.882 0.010043 0 -0
603.24 -13.524 1.5193 2.0354 0.070612 0.047776 2.7344 64.882 0.012034 0 -0
603.26 -13.48 1.5159 2.0342 0.070717 0.048062 2.7347 64.747 0.0082947 0 -0
603.28 -13.436 1.5129 2.0327 0.070774 0.048156 2.735 64.477 -0.0026221 0 -0
603.3 -13.391 1.5101 2.0311 0.070904 0.048114 2.7353 64.405 -0.019953 0 -0
603.32 -13.347 1.5077 2.0305 0.070916 0.048013 2.7356 64.405 -0.045102 0 -0
603.34 -13.302 1.5057 2.0299 0.070937 0.047608 2.736 64.338 -0.063075 0 -0
603.36 -13.252 1.5408 2.0342 0.070957 0.047161 2.7364 63.793 -0.067578 0 -0
603.38 -13.207 1.5399 2.039 0.070858 0.046744 2.7368 63.658 -0.067943 0 -0
603.4 -13.163 1.5392 2.0377 0.070639 0.046245 2.7371 63.658 -0.082216 0 -0
603.42 -13.121 1.5435 2.0365 0.070259 0.04579 2.7374 63.59 -0.11525 0 -0
603.44 -13.076 1.5435 2.0351 0.069719 0.045427 2.7377 63.59 -0.1348 0 -0
603.46 -13.032 1.5439 2.0336 0.069045 0.044945 2.7379 63.316 -0.11602 0 -0
603.48 -12.987 1.5446 2.0344 0.068445 0.044478 2.7381 63.041 -0.070904 0 -0
603.5 -12.943 1.5457 2.0349 0.067618 0.044051 2.7382 62.974 -0.038159 0 -0
603.52 -12.898 1.5471 2.039 0.066601 0.043467 2.7383 63.114 -0.032586 0 -0
603.54 -12.853 1.5488 2.0431 0.065396 0.042842 2.7383 63.114 -0.056201 0 -0
603.56 -12.8 1.5787 2.045 0.064163 0.042261 2.7375 63.114 -0.082747 0 -0
603.58 -12.755 1.5813 2.0469 0.062911 0.041859 2.7366 62.974 -0.079828 0 -0
603.6 -12.71 1.5843 2.0517 0.061657 0.041447 2.7357 62.704 -0.046765 0 -0
603.62 -12.665 1.5875 2.0566 0.06045 0.040936 2.7348 62.772 -0.011579 0 -0
603.64 -12.62 1.591 2.0602 0.059196 0.040497 2.7339 62.974 0.0058843 0 -0
603.66 -12.574 1.595 2.0639 0.057805 0.039949 2.7331 63.248 -0.011332 0 -0
603.68 -12.528 1.5991 2.0621 0.056543 0.039389 2.7323 63.383 -0.065994 0 -0
603.7 -12.483 1.6036 2.06 0.055317 0.038907 2.7316 63.316 -0.15178 0 -0
603.72 -12.436 1.6139 2.058 0.054229 0.038315 2.7309 63.114 -0.21642 0 -0
603.74 -12.39 1.6189 2.0558 0.053289 0.037721 2.7302 62.907 -0.27298 0 -0
603.76 -12.356 1.6467 2.0552 0.052247 0.037298 2.7299 62.907 -0.35632 0 -0
603.78 -12.31 1.6523 2.0548 0.050994 0.036728 2.7296 62.497 -0.4686 0 -0
603.8 -12.263 1.6583 2.06 0.049461 0.036123 2.7293 62.429 -0.50797 0 -0
603.82 -12.217 1.6645 2.0654 0.047496 0.035476 2.729 62.02 -0.44281 0 -0
603.84 -12.171 1.6709 2.0701 0.045227 0.034669 2.7287 61.885 -0.35176 0 -0
603.86 -12.125 1.6776 2.0746 0.042373 0.033921 2.7284 61.75 -0.29535 0 -0
603.88 -12.078 1.6846 2.078 0.038793 0.033215 2.728 61.543 -0.28098 0 -0
603.9 -12.032 1.6918 2.0814 0.034715 0.032519 2.7278 61.269 -0.27411 0 -0
603.92 -11.986 1.6991 2.0781 0.030401 0.032007 2.7275 60.791 -0.26837 0 -0
603.94 -11.939 1.7065 2.0745 0.025923 0.031653 2.7273 60.657 -0.22254 0.0052442 -0
603.96 -11.873 1.746 2.0767 0.021384 0.031295 2.7269 60.454 -0.14413 0.026755 -0
603.98 -11.826 1.754 2.0788 0.016893 0.03091 2.7264 60.454 -0.046754 0.095291 -0
604 -11.78 1.7621 2.0792 0.012496 0.030647 2.726 60.454 0.038751 0.20648 -0
604.02 -11.733 1.7702 2.0796 0.0081136 0.030429 2.7255 60.522 0.1125 0.34608 -0
604.04 -11.688 1.7818 2.0798 0.0038883 0.030256 2.7252 60.589 0.13725 0.42164 -0
604.06 -11.641 1.7902 2.0798 -0.00021469 0.030185 2.7248 60.791 0.10293 0.43361 -0
604.08 -11.595 1.7987 2.0799 -0.0038152 0.030218 2.7244 60.931 0.042861 0.4027 -0
604.1 -11.548 1.8073 2.0799 -0.0068804 0.030857 2.7242 60.931 0.0042439 0.3398 -0
604.12 -11.502 1.8158 2.0787 -0.0092833 0.032136 2.7239 60.791 -0.013888 0.22382 -0
604.14 -11.456 1.8244 2.077 -0.011024 0.033992 2.7238 60.724 -0.014735 0.12867 -0
604.16 -11.416 1.8474 2.0771 -0.012604 0.03671 2.7236 60.724 -0.010043 0.10414 -0
604.18 -11.37 1.8563 2.0774 -0.013865 0.039833 2.7233 60.724 -0.0035753 0.12889 -0
604.2 -11.325 1.8653 2.0741 -0.014879 0.043315 2.7231 60.724 -0.00087404 0.16567 -0
604.22 -11.279 1.8744 2.0705 -0.01575 0.046969 2.7229 60.724 0.0017481 0.1614 -0
604.24 -11.234 1.8836 2.0667 -0.016474 0.050489 2.7227 60.589 0.0080247 0.11336 -0
604.26 -11.188 1.8929 2.0625 -0.016944 0.054143 2.7225 60.522 0.022787 0.050791 -0
604.28 -11.143 1.9022 2.0626 -0.017223 0.057697 2.7223 60.522 0.036811 0.018889 -0
604.3 -11.098 1.9118 2.0642 -0.017274 0.061127 2.7221 60.522 0.04222 0.015977 -0
604.32 -11.054 1.9212 2.0626 -0.017269 0.064516 2.7218 60.589 0.040192 0.02558 -0
604.34 -11.009 1.9372 2.0609 -0.017122 0.067769 2.7216 60.791 0.047059 0.030982 -0
604.36 -10.98 1.9395 2.0601 -0.016763 0.070773 2.7215 60.931 0.055845 0.025016 -0
604.38 -10.936 1.9493 2.0591 -0.01636 0.073466 2.7215 60.998 0.057345 0.01455 -0
604.4 -10.892 1.9591 2.0558 -0.015985 0.075918 2.7214 60.998 0.047882 0.0080247 -0
604.42 -10.848 1.969 2.0523 -0.015353 0.078028 2.7213 61.066 0.028766 0.010043 -0
604.44 -10.805 1.979 2.0493 -0.014484 0.08018 2.7213 61.201 -0.0055934 0.012908 -0
604.46 -10.761 1.989 2.0462 -0.013501 0.082142 2.7213 61.34 -0.032526 0.012744 -0
604.48 -10.718 1.9992 2.0398 -0.012551 0.083901 2.7213 61.75 -0.039434 0.012744 -0
604.5 -10.675 2.0095 2.033 -0.011618 0.085525 2.7213 61.885 -0.03749 0.012034 -0
604.52 -10.632 2.0199 2.0259 -0.010696 0.086975 2.7213 62.02 -0.040755 0.0055934 -0
604.54 -10.589 2.0304 2.0185 -0.0098621 0.088374 2.7213 62.087 -0.045666 -0.0064674 -0
604.56 -10.556 2.0406 2.0117 -0.0094059 0.089414 2.7214 62.087 -0.045447 -0.015609 -0
604.58 -10.514 2.051 2.0047 -0.0090996 0.090065 2.7215 62.155 -0.042237 -0.021913 -0
604.6 -10.472 2.0616 1.9931 -0.0090572 0.090524 2.7216 62.227 -0.035726 -0.023904 -0
604.62 -10.43 2.0723 1.9812 -0.008957 0.090737 2.7216 62.632 -0.029254 -0.018501 -0
604.64 -10.389 2.0831 1.9718 -0.0087803 0.090872 2.7216 63.041 -0.019184 -0.0035753 -0
604.66 -10.353 2.0923 1.9622 -0.0085381 0.090914 2.7216 63.181 -0.011849 0.0067103 -0
604.68 -10.313 2.1033 1.9588 -0.008263 0.090777 2.7217 63.181 -0.0091371 0.0055934 -0
604.7 -10.272 2.1144 1.9556 -0.0079133 0.090694 2.7217 63.181 -0.017805 -0.0046984 -0
604.72 -10.232 2.1257 1.9459 -0.0075228 0.090459 2.7217 63.59 -0.031173 -0.02088 -0
604.74 -10.192 2.137 1.936 -0.0068306 0.090201 2.7218 63.658 -0.033847 -0.059417 -0
604.76 -10.18 2.1661 1.93 -0.0059238 0.090196 2.7217 63.861 -0.022151 -0.12246 -0
604.78 -10.141 2.1779 1.924 -0.0050725 0.090263 2.7215 64.477 -0.0098311 -0.15469 -0
604.8 -10.102 2.1898 1.9137 -0.0042392 0.090178 2.7214 64.882 -0.0080247 -0.11843 -0
604.82 -10.063 2.2017 1.9032 -0.0035134 0.089569 2.7212 64.747 -0.013888 -0.045303 -0
604.84 -10.023 2.214 1.8945 -0.002829 0.088574 2.7211 64.612 -0.008643 0.00096741 -0
604.86 -9.9847 2.2264 1.8865 -0.0023551 0.087269 2.7209 64.679 0.013829 0.003135 -0
604.88 -9.9461 2.2389 1.8811 -0.0020426 0.085283 2.7207 64.882 0.042169 -0.017791 -0
604.9 -9.9076 2.2516 1.8759 -0.00187 0.083043 2.7206 65.089 0.047899 -0.025048 -0
604.92 -9.8693 2.2644 1.8724 -0.0021147 0.081057 2.7203 65.156 0.032567 -0.013697 -0
604.94 -9.8311 2.2772 1.8692 -0.0024994 0.079219 2.72 65.224 0.012712 0.0027013 -0
604.96 -9.817 2.296 1.8637 -0.003078 0.077591 2.7198 65.224 0.0071298 0.024593 -0
604.98 -9.7793 2.3094 1.8583 -0.0034986 0.076453 2.7195 65.291 0.013618 0.04865 -0
605 -9.7417 2.3229 1.8577 -0.0037843 0.075365 2.7191 65.291 0.025652 0.072981 -0
605.02 -9.7042 2.3364 1.8574 -0.0039162 0.074249 2.7188 65.431 0.033946 0.08245 -0
605.04 -9.6669 2.3501 1.8577 -0.0042669 0.073519 2.7185 65.499 0.033946 0.07743 -0
605.06 -9.6297 2.3639 1.8582 -0.004635 0.072921 2.7182 65.633 0.025652 0.064074 -0
605.08 -9.5925 2.3779 1.8485 -0.004733 0.072576 2.7179 65.84 0.013618 0.057634 -0
605.1 -9.5555 2.3921 1.8388 -0.0046234 0.072747 2.7175 65.908 0.0044494 0.057345 -0
605.12 -9.5186 2.4063 1.8342 -0.0042809 0.073347 2.717 65.975 0.0017481 0.051396 -0
605.14 -9.4819 2.4207 1.8298 -0.0037947 0.073954 2.7166 65.975 0.0035753 0.032567 -0
605.16 -9.441 2.4531 1.8215 -0.0030852 0.074558 2.7162 65.975 0.0082947 0.012712 -0
605.18 -9.4041 2.4677 1.8118 -0.0020735 0.075091 2.7158 66.178 0.0093324 0.0071298 -0
605.2 -9.3673 2.4826 1.804 -0.00099271 0.075713 2.7154 66.385 0.0035753 0.015424 -0
605.22 -9.3307 2.4975 1.7967 -0.00021404 0.07631 2.715 66.52 -0.0001637 0.035663 -0
605.24 -9.2942 2.5125 1.7894 0.0004547 0.076536 2.7146 66.385 -0.0024584 0.071604 -0
605.26 -9.2578 2.5277 1.7822 0.0010243 0.076381 2.7142 66.317 -0.015175 0.12422 -0
605.28 -9.2221 2.5494 1.7856 0.0015447 0.076033 2.7138 66.25 -0.041346 0.1912 -0
605.3 -9.1859 2.5649 1.7897 0.001935 0.075355 2.7136 66.178 -0.059126 0.23868 -0
605.32 -9.1497 2.5803 1.7806 0.0025441 0.074403 2.7135 65.701 -0.06092 0.24571 -0
605.34 -9.1136 2.596 1.7714 0.0032438 0.073613 2.7135 65.431 -0.059072 0.22278 -0
605.36 -9.0952 2.6261 1.7655 0.0040405 0.073267 2.7135 65.224 -0.066375 0.21106 -0
605.38 -9.0595 2.6424 1.7596 0.0051776 0.073166 2.7136 65.224 -0.085693 0.24126 -0
